sex,age,juv_fel_count,juv_misd_count,priors_count,c_charge_degree,is_recid,African-American,Asian,Caucasian,Hispanic,Native American,Other,probability
0,33,0,0,8,1,1,1,0,0,0,0,0,0.7988333333333333
0,21,0,0,1,1,0,0,0,1,0,0,0,0.7091915796621678
1,23,0,0,2,1,0,0,0,1,0,0,0,0.3783333333333334
0,42,0,0,0,1,0,0,0,0,0,1,0,0.192
0,26,0,0,0,0,0,1,0,0,0,0,0,0.5107337662337662
1,39,0,0,3,0,0,1,0,0,0,0,0,0.6898333333333332
0,25,0,0,0,0,0,0,0,1,0,0,0,0.2671031746031745
1,34,0,0,0,0,1,0,0,1,0,0,0,0.386
1,34,0,0,6,0,0,1,0,0,0,0,0,0.28833333333333333
0,29,0,0,2,1,0,1,0,0,0,0,0,0.4957857142857143
0,20,2,2,4,0,1,1,0,0,0,0,0,0.77
0,26,0,0,8,0,1,1,0,0,0,0,0,0.9158333333333334
0,53,0,0,8,1,1,0,0,1,0,0,0,0.115
0,29,0,0,10,0,1,1,0,0,0,0,0,1.0
1,65,0,0,1,0,0,0,0,1,0,0,0,0.14
0,20,0,1,1,0,1,0,0,1,0,0,0,0.8294444444444444
0,33,0,0,3,0,0,1,0,0,0,0,0,0.8373333333333332
0,63,0,0,1,0,0,1,0,0,0,0,0,0.0125
0,30,0,3,18,1,0,1,0,0,0,0,0,0.95
0,21,0,0,0,0,1,0,0,1,0,0,0,1.0
1,25,0,0,0,1,0,0,0,0,1,0,0,0.30333333333333334
1,24,0,0,0,1,0,0,0,0,1,0,0,0.3133333333333333
0,25,0,0,2,0,1,0,0,0,1,0,0,0.4
1,34,0,0,2,0,1,0,0,1,0,0,0,0.285
0,44,0,0,0,0,1,0,0,1,0,0,0,0.06833333333333334
0,47,0,0,0,1,0,0,0,0,1,0,0,0.4483333333333333
0,34,0,0,5,1,0,1,0,0,0,0,0,0.765
1,35,0,0,0,1,0,0,0,0,1,0,0,0.05
0,34,0,0,2,1,1,1,0,0,0,0,0,0.14254761904761903
0,25,0,0,7,1,1,0,0,1,0,0,0,0.8156666666666667
0,27,0,0,6,0,1,1,0,0,0,0,0,0.9525
0,26,0,2,27,1,1,1,0,0,0,0,0,0.89
0,25,0,0,5,0,1,1,0,0,0,0,0,0.5113120490620491
1,23,0,0,1,1,0,1,0,0,0,0,0,0.3468333333333334
0,21,0,0,3,1,0,0,0,1,0,0,0,0.9725
0,38,0,0,0,0,1,1,0,0,0,0,0,0.3197619047619048
0,20,0,0,1,0,1,0,0,0,0,0,1,0.6718333333333334
0,30,0,0,8,0,1,1,0,0,0,0,0,0.9216666666666667
0,27,0,0,0,1,0,0,0,0,0,0,1,0.27666666666666667
1,51,0,0,7,0,0,0,0,1,0,0,0,0.26
0,59,0,0,4,0,1,1,0,0,0,0,0,0.15
0,29,0,0,15,0,1,1,0,0,0,0,0,0.98
1,26,0,0,3,1,0,1,0,0,0,0,0,0.25
0,31,0,0,0,1,0,1,0,0,0,0,0,0.07169047619047618
1,25,0,0,0,1,0,0,0,1,0,0,0,0.03
0,38,0,0,19,0,1,1,0,0,0,0,0,0.93
0,33,0,0,7,0,1,0,0,1,0,0,0,0.85
0,43,0,0,4,0,1,1,0,0,0,0,0,0.67
1,36,0,1,6,0,1,0,0,0,0,0,1,0.55
1,45,0,0,3,0,0,1,0,0,0,0,0,0.55
1,42,0,0,0,0,0,1,0,0,0,0,0,0.28833333333333333
0,33,0,0,10,0,0,0,0,1,0,0,0,0.3825
0,52,0,0,0,0,0,0,0,1,0,0,0,0.016666666666666666
0,25,0,0,3,0,1,1,0,0,0,0,0,0.49099999999999994
0,20,0,0,2,0,1,1,0,0,0,0,0,0.99225
0,57,0,0,0,1,0,0,0,0,1,0,0,0.0
0,47,0,0,4,0,0,1,0,0,0,0,0,0.12
0,31,0,0,4,1,1,1,0,0,0,0,0,0.835
0,56,0,0,3,1,0,0,0,1,0,0,0,0.2
1,26,0,0,1,0,1,1,0,0,0,0,0,0.03233333333333333
0,47,0,0,4,0,1,1,0,0,0,0,0,0.12
1,23,0,0,2,0,1,1,0,0,0,0,0,0.82
0,39,0,0,3,0,1,0,0,1,0,0,0,0.61
0,25,0,0,0,1,0,1,0,0,0,0,0,0.2711494061494061
0,32,0,0,0,0,1,0,0,1,0,0,0,0.43938888888888883
0,33,0,0,14,0,0,1,0,0,0,0,0,0.4
0,26,0,0,3,0,1,1,0,0,0,0,0,0.9556666666666664
0,30,0,0,0,0,1,1,0,0,0,0,0,0.6446666666666665
0,55,0,0,0,0,1,1,0,0,0,0,0,0.816
0,53,0,0,1,1,0,1,0,0,0,0,0,0.7616666666666666
1,44,0,0,6,0,0,1,0,0,0,0,0,0.5383333333333333
0,46,0,0,2,0,0,0,0,1,0,0,0,0.6172460317460319
0,22,0,0,0,0,1,1,0,0,0,0,0,0.5893349689804467
0,32,0,0,9,0,0,1,0,0,0,0,0,0.4
0,25,0,0,2,0,0,0,0,1,0,0,0,0.4361547619047618
0,53,0,0,1,0,0,0,0,1,0,0,0,0.542452380952381
0,24,0,0,0,1,0,1,0,0,0,0,0,0.4955171217671217
0,21,0,0,0,0,1,0,0,0,0,0,1,0.48215079365079366
0,22,0,0,1,0,1,1,0,0,0,0,0,0.6961177123530067
0,27,1,0,4,1,1,1,0,0,0,0,0,0.9041666666666666
0,20,0,0,0,0,1,1,0,0,0,0,0,0.6030236549226486
0,19,0,2,3,0,1,1,0,0,0,0,0,0.93
0,64,0,0,0,1,0,0,0,1,0,0,0,0.4512857142857144
0,47,0,0,1,1,1,1,0,0,0,0,0,0.2721904761904762
0,43,0,0,4,1,0,0,0,1,0,0,0,0.7281666666666666
0,33,0,0,4,1,1,1,0,0,0,0,0,0.175
0,45,0,0,0,1,0,1,0,0,0,0,0,0.0565
0,52,0,0,1,1,0,0,0,1,0,0,0,0.7921190476190475
0,29,0,0,1,0,0,0,0,0,1,0,0,0.03833333333333334
0,31,0,0,7,0,1,1,0,0,0,0,0,0.8533333333333333
0,31,0,0,11,0,1,1,0,0,0,0,0,0.99
0,35,0,0,3,1,1,0,0,1,0,0,0,0.6033333333333334
0,26,0,0,1,0,0,0,0,1,0,0,0,0.645
0,26,0,0,4,1,1,0,0,1,0,0,0,0.7255000000000001
1,42,0,0,0,1,1,1,0,0,0,0,0,0.040999999999999995
0,25,0,0,4,0,1,1,0,0,0,0,0,0.9616666666666667
0,31,0,0,3,1,1,0,0,1,0,0,0,0.8133333333333332
0,25,0,0,6,0,1,1,0,0,0,0,0,0.6865263347763348
0,54,0,0,0,1,0,1,0,0,0,0,0,0.10333333333333333
0,43,0,0,0,0,0,1,0,0,0,0,0,0.2584285714285714
0,41,1,0,18,0,1,1,0,0,0,0,0,0.89
0,38,0,0,6,0,1,1,0,0,0,0,0,0.755
0,56,0,0,5,0,0,0,0,1,0,0,0,0.163
0,43,0,0,5,0,0,1,0,0,0,0,0,0.28904761904761905
1,30,0,0,2,1,1,0,0,1,0,0,0,0.2791666666666667
0,20,0,0,0,0,1,1,0,0,0,0,0,0.6030236549226486
0,24,0,0,1,0,1,1,0,0,0,0,0,0.7471883394383392
0,71,0,0,8,0,0,1,0,0,0,0,0,0.61
0,35,0,0,7,0,0,1,0,0,0,0,0,0.22
0,45,0,0,0,0,1,0,0,1,0,0,0,0.04
0,67,0,0,2,0,0,0,0,1,0,0,0,0.01
0,29,0,0,8,1,0,1,0,0,0,0,0,0.9891666666666667
0,22,0,0,3,0,1,1,0,0,0,0,0,0.8036944444444439
0,32,0,0,6,1,0,0,0,1,0,0,0,0.82
0,64,0,0,13,1,0,1,0,0,0,0,0,0.78
0,34,0,0,3,0,0,1,0,0,0,0,0,0.32473809523809527
0,24,0,0,1,0,1,1,0,0,0,0,0,0.7471883394383392
0,35,0,0,4,0,1,1,0,0,0,0,0,0.21499999999999997
0,34,0,1,15,0,0,0,0,1,0,0,0,0.7258333333333333
0,48,0,0,0,1,0,0,0,0,0,0,1,0.04
0,38,0,0,0,0,0,1,0,0,0,0,0,0.3197619047619048
1,28,0,0,5,1,0,1,0,0,0,0,0,0.5716904761904762
0,56,0,0,0,0,0,0,0,0,1,0,0,0.15
0,51,1,0,19,0,1,1,0,0,0,0,0,0.66
1,42,0,0,0,1,0,0,0,1,0,0,0,0.0
0,44,0,0,3,1,0,1,0,0,0,0,0,0.6853333333333333
0,25,0,0,0,0,0,1,0,0,0,0,0,0.0
1,48,0,0,0,0,0,0,0,1,0,0,0,0.04
0,51,0,0,4,0,0,1,0,0,0,0,0,0.016666666666666666
1,37,0,0,0,1,0,1,0,0,0,0,0,0.0
0,23,0,0,3,1,1,0,0,1,0,0,0,0.9
1,47,0,0,1,0,0,0,0,0,1,0,0,0.10666666666666666
1,20,0,0,1,0,1,1,0,0,0,0,0,0.22092307692307692
0,27,0,0,2,0,1,0,0,1,0,0,0,0.7350317460317458
1,45,0,0,0,0,1,0,0,1,0,0,0,0.15083333333333335
0,21,0,1,1,0,0,1,0,0,0,0,0,0.9593571428571428
0,35,0,0,7,0,1,1,0,0,0,0,0,0.22
0,24,0,0,0,0,1,0,0,1,0,0,0,0.0
0,50,0,0,1,0,0,0,0,1,0,0,0,0.002
0,63,0,0,1,0,0,0,0,0,1,0,0,0.13
0,41,0,0,9,0,0,0,0,0,1,0,0,0.7725
0,51,0,0,2,0,0,0,0,1,0,0,0,0.6706666666666666
0,32,0,0,3,0,1,1,0,0,0,0,0,0.925
0,28,0,1,9,1,0,0,0,1,0,0,0,0.88
0,20,0,0,2,0,1,1,0,0,0,0,0,0.99225
1,20,0,0,0,1,0,0,0,0,0,0,1,0.3979166666666667
0,75,0,0,2,1,0,0,0,1,0,0,0,0.53
0,61,0,0,8,0,1,1,0,0,0,0,0,0.18
0,27,0,0,0,0,0,1,0,0,0,0,0,0.48219444444444437
0,51,0,0,1,1,0,0,0,0,1,0,0,0.35999999999999993
1,33,0,0,3,1,0,1,0,0,0,0,0,0.09
0,27,0,0,1,1,1,0,0,1,0,0,0,0.062095238095238085
0,22,0,0,2,1,1,0,0,1,0,0,0,0.6775
0,60,0,0,0,0,1,1,0,0,0,0,0,0.71
0,24,0,3,12,1,0,1,0,0,0,0,0,0.88
0,23,0,0,8,0,1,1,0,0,0,0,0,0.99
0,53,0,0,11,0,0,1,0,0,0,0,0,0.4625
0,44,0,0,8,1,1,1,0,0,0,0,0,0.5753333333333334
0,44,0,0,1,0,1,0,0,1,0,0,0,0.06849999999999999
0,24,0,0,0,1,1,1,0,0,0,0,0,0.4955171217671217
1,29,0,0,7,0,1,0,0,1,0,0,0,0.7700238095238098
0,55,0,0,1,0,1,0,0,1,0,0,0,0.2303333333333334
0,20,0,0,0,1,1,0,0,1,0,0,0,0.3328971861471861
0,29,1,0,8,0,1,1,0,0,0,0,0,0.78
0,26,0,0,3,0,0,1,0,0,0,0,0,0.9556666666666664
0,20,0,0,0,0,1,1,0,0,0,0,0,0.6030236549226486
0,41,0,0,1,0,1,0,0,1,0,0,0,0.4202619047619047
0,21,0,2,3,0,1,1,0,0,0,0,0,0.9
1,27,0,0,3,0,1,1,0,0,0,0,0,0.5769761904761905
0,35,0,0,5,0,1,1,0,0,0,0,0,0.17
0,21,0,0,0,0,0,0,0,1,0,0,0,1.0
0,20,0,0,0,0,0,0,0,1,0,0,0,0.5016702741702743
0,35,0,0,1,1,1,0,0,1,0,0,0,0.0847857142857143
0,28,0,0,2,0,1,0,0,1,0,0,0,0.28595238095238096
0,28,0,0,1,0,0,0,0,0,1,0,0,0.03333333333333333
0,48,0,0,20,0,1,0,0,1,0,0,0,0.97
0,34,0,0,0,1,0,0,0,1,0,0,0,0.3364047619047619
0,34,0,0,14,0,1,0,0,0,1,0,0,0.85
1,42,0,0,0,0,0,0,0,0,0,0,1,0.04
0,54,0,0,3,1,1,0,0,1,0,0,0,0.5666666666666668
0,39,0,0,2,0,1,1,0,0,0,0,0,0.1411666666666667
0,55,0,0,5,0,0,1,0,0,0,0,0,0.8256666666666667
1,42,0,0,2,1,0,1,0,0,0,0,0,0.076
1,63,0,0,0,1,0,0,0,1,0,0,0,0.03
0,52,0,0,1,0,1,0,0,1,0,0,0,0.09366666666666668
0,64,0,0,8,1,1,1,0,0,0,0,0,0.4
0,23,0,0,2,0,0,1,0,0,0,0,0,0.8156944444444444
0,27,1,1,15,0,1,1,0,0,0,0,0,0.91
0,29,0,0,6,0,1,1,0,0,0,0,0,1.0
0,21,0,0,0,0,0,1,0,0,0,0,0,0.7243521352252899
0,46,0,0,26,0,1,0,0,1,0,0,0,0.94
0,29,0,0,0,0,0,0,0,0,1,0,0,0.04
0,21,0,0,2,1,1,0,0,1,0,0,0,0.7036778711484593
0,54,0,0,2,1,0,1,0,0,0,0,0,0.08125
1,24,0,0,0,1,0,1,0,0,0,0,0,0.945
0,52,0,0,2,1,0,0,0,1,0,0,0,0.7976666666666665
0,41,0,0,7,0,0,1,0,0,0,0,0,0.18999999999999997
0,37,0,0,17,1,0,1,0,0,0,0,0,0.8775
0,41,0,0,1,1,0,0,0,0,1,0,0,0.012333333333333333
0,22,0,0,0,1,0,1,0,0,0,0,0,0.22524437988911664
1,23,0,0,1,1,0,0,0,1,0,0,0,0.09
0,33,0,0,1,0,0,0,0,1,0,0,0,0.0175
0,32,0,0,0,1,1,0,0,1,0,0,0,0.08535714285714285
0,23,0,0,1,1,1,1,0,0,0,0,0,0.33428787878787863
0,48,0,0,3,0,1,0,0,1,0,0,0,0.40950000000000003
0,27,0,0,8,0,0,0,0,1,0,0,0,0.52
0,56,0,0,1,0,0,1,0,0,0,0,0,0.08800000000000001
0,53,0,0,5,1,1,1,0,0,0,0,0,0.56
0,23,0,0,3,0,1,0,0,0,1,0,0,0.8616666666666667
0,32,0,0,3,0,1,1,0,0,0,0,0,0.925
0,57,0,0,0,0,0,0,0,1,0,0,0,0.016
0,33,0,1,7,0,1,0,0,0,0,0,1,0.85
0,34,2,1,21,0,1,1,0,0,0,0,0,0.74
0,46,0,0,3,0,0,1,0,0,0,0,0,0.7408333333333335
0,21,0,1,3,1,1,1,0,0,0,0,0,0.91
1,34,0,0,5,0,1,1,0,0,0,0,0,0.7716666666666666
0,26,0,1,5,0,1,1,0,0,0,0,0,0.6796666666666669
0,22,0,0,6,0,0,1,0,0,0,0,0,0.9659761904761903
1,69,0,0,2,1,0,0,0,1,0,0,0,0.47
0,58,0,0,5,1,0,0,0,1,0,0,0,0.62
0,55,0,0,1,0,1,0,0,1,0,0,0,0.2303333333333334
0,21,0,0,3,0,1,1,0,0,0,0,0,0.9779166666666668
0,53,0,0,0,1,0,0,0,0,1,0,0,0.04
0,25,0,0,2,0,0,0,0,1,0,0,0,0.4361547619047618
0,37,0,0,4,1,0,0,0,0,1,0,0,0.376
1,30,0,0,0,1,0,1,0,0,0,0,0,0.4457142857142858
0,32,0,0,0,0,0,1,0,0,0,0,0,0.2515515873015872
0,38,0,0,0,0,0,0,0,1,0,0,0,0.07090476190476191
0,21,0,0,0,0,1,1,0,0,0,0,0,0.7243521352252899
0,27,0,0,10,0,0,1,0,0,0,0,0,1.0
0,60,0,0,0,0,0,0,0,0,1,0,0,0.07
0,20,0,0,0,0,0,1,0,0,0,0,0,0.6030236549226486
0,56,0,0,13,1,0,0,0,1,0,0,0,0.56
0,21,1,0,4,0,1,0,0,0,1,0,0,0.804
0,24,0,0,2,1,1,1,0,0,0,0,0,0.9966666666666667
0,24,0,0,0,0,0,0,0,0,1,0,0,0.6801183261183259
0,47,0,0,0,0,0,0,0,0,0,0,1,0.02
0,67,0,0,0,1,0,0,0,1,0,0,0,0.03
0,40,0,0,4,0,1,0,0,1,0,0,0,0.335
0,20,0,0,0,1,0,0,0,1,0,0,0,0.3328971861471861
0,53,0,0,6,1,1,1,0,0,0,0,0,0.7383333333333334
0,20,0,1,2,0,1,1,0,0,0,0,0,0.9740000000000001
0,35,0,0,3,1,1,1,0,0,0,0,0,0.49174999999999996
0,46,0,0,10,0,1,0,0,1,0,0,0,0.6668333333333334
1,22,0,0,1,0,0,1,0,0,0,0,0,0.08366666666666667
0,23,0,0,0,1,1,0,0,0,0,0,1,0.73
0,20,0,0,0,0,0,1,0,0,0,0,0,0.6030236549226486
0,43,0,0,4,0,1,1,0,0,0,0,0,0.67
0,50,0,0,4,1,0,0,0,1,0,0,0,0.6556666666666666
0,27,0,0,9,0,1,1,0,0,0,0,0,1.0
0,45,0,0,8,0,1,1,0,0,0,0,0,0.9366666666666665
0,36,0,0,1,0,0,0,0,1,0,0,0,0.07976190476190477
0,23,0,0,2,1,1,1,0,0,0,0,0,0.7001547619047618
0,31,0,0,0,1,0,1,0,0,0,0,0,0.07169047619047618
0,24,2,0,7,1,1,1,0,0,0,0,0,0.838
0,52,0,0,3,0,0,0,0,0,1,0,0,0.265
0,38,1,0,10,0,1,0,0,1,0,0,0,0.815
1,36,0,0,5,0,1,1,0,0,0,0,0,0.7
0,29,0,0,4,0,0,0,0,1,0,0,0,0.3436666666666667
0,21,0,0,1,0,0,0,0,1,0,0,0,0.21570634920634912
1,28,0,0,0,0,0,1,0,0,0,0,0,0.7749999999999997
1,48,0,0,0,1,0,0,0,1,0,0,0,0.0475
0,48,0,0,5,0,1,1,0,0,0,0,0,0.06833333333333334
0,39,0,0,2,1,0,0,0,1,0,0,0,0.01
1,20,0,0,0,1,1,0,0,0,0,0,1,0.3979166666666667
0,27,0,0,5,1,0,0,0,1,0,0,0,0.6966666666666668
0,32,1,0,2,1,1,0,0,0,1,0,0,0.805
0,75,0,0,1,0,0,0,0,0,1,0,0,0.15
0,37,1,8,23,0,1,1,0,0,0,0,0,0.81
0,24,0,0,0,0,0,1,0,0,0,0,0,0.32248195432018945
0,32,0,0,1,0,1,1,0,0,0,0,0,0.919
0,43,0,0,1,1,0,0,0,0,1,0,0,0.06233333333333333
1,28,0,0,1,0,0,0,0,0,0,0,1,0.298
1,34,0,0,0,0,0,0,0,1,0,0,0,0.386
0,56,0,0,9,1,1,0,0,1,0,0,0,0.43
0,42,1,0,7,0,1,1,0,0,0,0,0,0.58
0,48,0,0,12,1,0,1,0,0,0,0,0,0.44
0,22,0,0,2,1,1,1,0,0,0,0,0,0.803170634920635
0,65,0,0,7,1,0,1,0,0,0,0,0,0.35
0,30,0,0,0,0,0,0,0,1,0,0,0,0.2116612554112554
1,27,0,0,3,0,0,1,0,0,0,0,0,0.5769761904761905
0,30,0,1,3,0,0,0,0,1,0,0,0,0.30333333333333334
0,24,0,0,0,0,1,1,0,0,0,0,0,0.32248195432018945
0,56,0,0,8,0,0,1,0,0,0,0,0,0.1
0,35,0,0,5,0,0,1,0,0,0,0,0,0.17
0,20,0,0,1,0,1,0,0,0,0,0,1,0.6718333333333334
0,57,0,0,7,0,1,0,0,1,0,0,0,0.08
0,26,0,0,7,1,0,1,0,0,0,0,0,0.8555634920634921
0,27,0,0,7,0,1,1,0,0,0,0,0,0.5161190476190476
0,20,2,0,2,0,1,1,0,0,0,0,0,0.9591666666666667
1,25,0,0,2,0,1,1,0,0,0,0,0,0.16
0,33,0,0,0,0,0,1,0,0,0,0,0,0.6526944444444444
0,25,0,0,2,0,0,1,0,0,0,0,0,0.23918650793650786
0,22,0,0,1,1,1,1,0,0,0,0,0,0.8645000000000002
0,43,0,0,3,0,1,1,0,0,0,0,0,0.4259047619047619
0,35,0,0,4,1,0,1,0,0,0,0,0,0.03666666666666667
0,56,0,0,16,0,0,1,0,0,0,0,0,0.62
1,21,0,0,0,1,0,0,0,1,0,0,0,0.2221147186147186
1,25,0,0,1,0,0,1,0,0,0,0,0,0.009166666666666667
0,30,1,0,8,0,1,1,0,0,0,0,0,0.8866666666666667
0,36,10,0,14,0,1,1,0,0,0,0,0,0.88
0,39,0,0,1,0,0,0,0,1,0,0,0,0.20161904761904761
0,24,0,0,0,1,1,0,0,0,0,0,1,0.5916190476190475
0,24,0,0,11,0,1,1,0,0,0,0,0,0.99
0,37,0,0,2,0,0,0,0,1,0,0,0,0.6510238095238096
0,32,0,0,4,1,1,1,0,0,0,0,0,0.63
1,29,0,0,2,1,1,0,0,0,0,0,1,0.3455
1,32,0,0,1,1,0,0,0,0,1,0,0,0.075
0,24,0,0,0,0,0,1,0,0,0,0,0,0.32248195432018945
1,52,0,0,6,1,0,0,0,1,0,0,0,0.8
0,30,0,0,3,1,1,1,0,0,0,0,0,0.48266666666666674
1,37,0,0,7,0,1,0,0,1,0,0,0,0.805
0,38,0,0,1,1,0,0,0,0,1,0,0,0.24699999999999997
0,22,0,0,0,1,1,1,0,0,0,0,0,0.22524437988911664
0,37,0,0,1,0,1,0,0,1,0,0,0,0.39866666666666667
1,32,0,0,5,0,0,1,0,0,0,0,0,0.1825
0,28,0,1,10,0,1,1,0,0,0,0,0,0.94
0,32,0,0,0,0,1,1,0,0,0,0,0,0.2515515873015872
0,51,0,0,0,0,0,0,0,1,0,0,0,0.10749999999999998
0,23,0,0,0,0,1,0,0,1,0,0,0,0.2835919244154537
1,54,0,0,1,1,0,0,0,1,0,0,0,0.03333333333333333
1,50,0,0,5,0,0,1,0,0,0,0,0,0.345
0,41,2,1,9,1,1,1,0,0,0,0,0,0.5
1,29,0,0,0,0,1,0,0,0,1,0,0,0.1357878787878788
0,26,0,0,2,0,0,1,0,0,0,0,0,0.8063647186147185
1,33,0,0,7,1,0,0,0,1,0,0,0,0.8016666666666665
0,19,0,0,0,1,1,0,0,0,0,0,1,0.5582738095238096
0,38,0,0,2,0,1,1,0,0,0,0,0,0.1744126984126984
0,66,0,0,2,1,0,0,0,1,0,0,0,0.44
0,53,0,0,0,1,0,1,0,0,0,0,0,0.5101666666666667
0,45,0,0,1,0,1,1,0,0,0,0,0,0.04
0,35,0,0,13,0,1,1,0,0,0,0,0,0.79
0,54,0,0,1,0,0,0,0,0,0,0,1,0.055
0,43,0,0,9,0,1,1,0,0,0,0,0,0.9566666666666666
0,29,0,0,6,0,1,0,0,0,0,0,1,0.87
0,23,0,0,2,0,1,0,0,0,0,0,1,0.4535
1,43,0,0,3,0,1,1,0,0,0,0,0,0.635
0,69,0,0,1,0,1,1,0,0,0,0,0,0.04
0,54,0,0,6,0,1,1,0,0,0,0,0,0.3682142857142857
1,22,0,0,0,1,0,0,0,0,1,0,0,0.56
0,42,0,0,5,0,0,0,0,1,0,0,0,0.04
0,27,0,0,3,0,1,1,0,0,0,0,0,0.9875
1,39,0,0,22,0,1,1,0,0,0,0,0,0.93
0,45,0,0,1,1,0,0,0,0,1,0,0,0.3456666666666667
0,69,0,0,0,1,1,0,0,1,0,0,0,0.02
0,31,0,0,8,0,1,1,0,0,0,0,0,0.6083333333333334
0,35,0,0,27,0,0,1,0,0,0,0,0,0.75
0,25,0,0,6,0,1,1,0,0,0,0,0,0.6865263347763348
0,36,0,0,3,1,0,0,0,1,0,0,0,0.2911666666666667
0,28,0,0,3,0,1,0,0,0,1,0,0,0.08666666666666666
0,50,0,0,9,0,0,1,0,0,0,0,0,0.6809999999999999
0,29,0,0,2,0,0,1,0,0,0,0,0,0.34910714285714284
0,25,0,0,0,0,1,1,0,0,0,0,0,0.0
1,60,0,0,0,0,1,0,0,1,0,0,0,0.0
1,39,0,0,1,1,1,0,0,1,0,0,0,0.2383333333333333
1,33,0,0,1,1,0,1,0,0,0,0,0,0.2833333333333333
0,34,0,0,3,1,0,0,0,0,0,0,1,0.674
1,52,0,0,0,1,1,0,0,0,1,0,0,0.02
1,29,0,0,5,0,1,1,0,0,0,0,0,0.5831666666666666
0,29,0,0,2,0,1,0,0,0,0,0,1,0.6933333333333335
0,43,0,0,0,0,1,1,0,0,0,0,0,0.2584285714285714
0,20,0,0,0,1,1,1,0,0,0,0,0,0.9785158730158731
0,23,0,0,0,0,0,0,0,0,0,0,1,0.8360000000000001
0,45,0,0,0,1,1,1,0,0,0,0,0,0.0565
0,53,0,0,1,0,0,0,0,0,0,0,1,0.08
0,44,0,0,0,0,0,1,0,0,0,0,0,0.3633571428571429
0,25,0,0,2,0,1,0,0,1,0,0,0,0.4361547619047618
0,32,0,1,12,0,1,1,0,0,0,0,0,0.92
0,23,0,0,1,1,1,1,0,0,0,0,0,0.33428787878787863
0,25,0,0,5,0,1,1,0,0,0,0,0,0.5113120490620491
0,36,0,0,2,0,0,1,0,0,0,0,0,0.61875
0,39,0,0,1,0,0,0,0,0,0,0,1,0.645
0,57,0,0,11,0,1,1,0,0,0,0,0,0.54
0,26,0,1,4,1,0,1,0,0,0,0,0,0.7667777777777778
0,23,0,0,5,0,1,1,0,0,0,0,0,1.0
0,26,0,0,1,0,1,0,0,1,0,0,0,0.645
0,37,0,0,4,1,1,0,0,0,1,0,0,0.376
0,23,0,0,3,0,1,1,0,0,0,0,0,0.7087380952380952
0,25,0,0,1,0,0,0,0,0,0,0,1,0.8719523809523809
0,28,0,0,3,0,1,0,0,1,0,0,0,0.11833333333333335
0,31,0,0,5,0,1,0,0,1,0,0,0,0.95
0,21,0,0,1,0,0,1,0,0,0,0,0,0.6912543360062707
0,28,0,0,5,1,1,1,0,0,0,0,0,0.7956904761904761
0,23,0,0,0,0,1,1,0,0,0,0,0,0.12083261183261178
0,22,0,0,0,1,0,0,0,1,0,0,0,0.7800949605949608
0,37,0,0,2,0,0,1,0,0,0,0,0,0.3395317460317461
0,28,0,0,2,0,0,1,0,0,0,0,0,0.945288961038961
0,26,0,0,0,1,0,0,0,0,1,0,0,0.73
0,21,0,0,0,0,1,1,0,0,0,0,0,0.7243521352252899
0,26,0,0,4,0,1,1,0,0,0,0,0,0.99
1,54,0,0,1,0,0,0,0,1,0,0,0,0.07
0,26,0,0,2,0,1,1,0,0,0,0,0,0.8063647186147185
0,24,0,0,0,0,0,1,0,0,0,0,0,0.32248195432018945
0,25,0,0,3,0,0,1,0,0,0,0,0,0.49099999999999994
0,39,0,0,1,0,0,0,0,1,0,0,0,0.20161904761904761
0,25,0,0,1,0,0,0,0,1,0,0,0,0.0025
0,35,0,0,5,0,0,1,0,0,0,0,0,0.17
0,23,0,0,2,0,0,0,0,0,1,0,0,0.2316666666666667
0,54,0,0,3,0,1,1,0,0,0,0,0,0.335
0,23,2,0,3,0,1,1,0,0,0,0,0,0.4591666666666667
0,49,0,0,3,0,1,0,0,1,0,0,0,0.065
0,27,0,0,1,0,1,1,0,0,0,0,0,0.604857142857143
0,23,0,0,1,1,0,0,0,1,0,0,0,0.8266111111111111
0,26,0,0,2,0,0,0,0,1,0,0,0,0.266015873015873
0,40,0,0,1,0,0,1,0,0,0,0,0,0.1635
0,23,0,0,0,0,0,1,0,0,0,0,0,0.12083261183261178
0,26,0,2,20,0,1,1,0,0,0,0,0,0.99
1,44,0,0,3,0,1,0,0,1,0,0,0,0.2358333333333333
0,39,0,0,0,1,0,0,0,1,0,0,0,0.02
0,36,1,0,26,0,1,1,0,0,0,0,0,0.9
0,39,0,0,4,0,0,1,0,0,0,0,0,0.11680952380952381
0,39,0,0,0,0,0,0,0,0,0,0,1,0.7541666666666665
0,22,0,0,11,0,1,1,0,0,0,0,0,0.9668095238095237
1,35,0,0,0,1,1,1,0,0,0,0,0,0.09
0,28,0,0,11,0,1,0,0,1,0,0,0,0.85
1,40,0,0,0,0,0,0,0,0,0,0,1,0.08
1,25,0,0,0,1,0,0,0,1,0,0,0,0.03
0,45,0,0,2,0,0,0,0,1,0,0,0,0.08033333333333331
1,29,0,0,20,0,1,0,0,1,0,0,0,0.7610714285714287
0,20,0,0,3,0,1,1,0,0,0,0,0,0.9804166666666667
0,21,0,0,0,1,1,1,0,0,0,0,0,0.6257888222888222
0,26,0,0,1,0,0,1,0,0,0,0,0,0.6226666666666667
0,52,0,0,4,1,0,0,0,1,0,0,0,0.6733333333333335
0,23,0,0,2,1,1,1,0,0,0,0,0,0.7001547619047618
