Race,Sex,Education,Age,Num. People,log-income,Metro,OWNER,probability
White,Female,Bachelors or Greater,64,1,4.38738982633873,Metro,1.0,0.53069687
Black,Female,Less than College ,58,1,4.060697840353612,Metro,0.0,0.30152157
White,Female,Less than College ,74,1,4.3979400086720375,Metro,1.0,0.6851745
Black,Female,Less than College ,62,2,4.929418925714293,Metro,0.0,0.46364748
White,Male,Less than College ,51,2,5.001733712809001,Metro,1.0,0.6835889
White,Female,Less than College ,61,2,4.17897694729317,Metro,0.0,0.21162187
White,Male,Less than College ,54,1,4.892094602690481,Metro,1.0,0.5982336
White,Male,Less than College ,51,2,5.2878017299302265,Metro,1.0,0.74803513
White,Male,Less than College ,55,1,4.778151250383644,Metro,1.0,0.5795733
White,Female,Less than College ,74,1,4.130333768495007,Metro,0.0,0.46105292
White,Male,Less than College ,46,3,5.130333768495007,Metro,1.0,0.7220178
White,Female,Less than College ,37,4,4.870988813760575,Metro,1.0,0.6171551
Black,Female,Bachelors or Greater,72,1,4.691965102767361,Metro,0.0,0.58222854
White,Female,Bachelors or Greater,33,1,4.903089986991944,Metro,1.0,0.45172405
White,Male,Bachelors or Greater,59,4,4.909556029241175,Metro,1.0,0.75460845
White,Male,Less than College ,31,1,4.845098040014257,Metro,1.0,0.48212916
White,Male,Less than College ,43,3,4.778151250383644,Metro,1.0,0.4808501
Black,Male,Less than College ,56,2,4.130333768495007,Metro,0.0,0.2874516
White,Female,Less than College ,21,2,4.732393759822968,Metro,0.0,0.2655311
White,Male,Less than College ,77,1,4.440909082065218,Metro,1.0,0.62935966
White,Female,Bachelors or Greater,61,1,4.164352855784437,Metro,0.0,0.4768234
White,Female,Less than College ,58,3,4.682145076373832,Metro,1.0,0.6458086
Black,Female,Less than College ,36,7,4.05307844348342,Metro,0.0,0.12111556
White,Male,Less than College ,75,2,4.365487984890899,Metro,1.0,0.7065295
Black,Female,Less than College ,26,4,4.158362492095249,Metro,0.0,0.21345949
Black,Female,Less than College ,30,1,4.575187844927661,Metro,0.0,0.28312454
Black,Female,Bachelors or Greater,49,5,5.031408464251625,Metro,1.0,0.657569
White,Male,Less than College ,47,2,4.845098040014257,Metro,1.0,0.6647239
White,Male,Less than College ,66,2,4.3560258571931225,Metro,1.0,0.63268894
Black,Female,Less than College ,32,6,4.431363764158987,Metro,0.0,0.17879689
Black,Male,Less than College ,30,1,4.342422680822207,Metro,0.0,0.25166264
White,Male,Bachelors or Greater,34,1,4.653212513775344,Metro,0.0,0.37532118
White,Female,Less than College ,80,1,4.232996110392154,Metro,1.0,0.5699631
White,Male,Less than College ,62,2,4.029789470831855,Metro,1.0,0.7049288
White,Female,Bachelors or Greater,69,1,4.57978359661681,Metro,1.0,0.703512
White,Male,Less than College ,39,5,5.115943176939055,Metro,0.0,0.690304
White,Female,Less than College ,85,1,4.110589710299249,Metro,0.0,0.36053064
White,Female,Less than College ,85,1,4.225309281725863,Metro,1.0,0.57489765
White,Male,Bachelors or Greater,38,5,5.463892988985907,Metro,1.0,0.60845834
White,Male,Less than College ,59,2,4.8088858673598125,Metro,1.0,0.66882527
White,Male,Less than College ,46,1,4.505149978319906,Metro,1.0,0.440505
White,Male,Less than College ,60,3,5.181843587944773,Metro,1.0,0.70651686
White,Female,Less than College ,58,1,4.544068044350276,Metro,0.0,0.49826914
White,Female,Less than College ,59,3,4.301029995663981,Metro,1.0,0.5851314
White,Female,Less than College ,42,3,4.770852011642144,Metro,1.0,0.5371953
White,Male,Less than College ,49,1,4.477121254719663,Metro,0.0,0.4669222
White,Female,Less than College ,49,1,4.633468455579586,Urban,1.0,0.5210159
Black,Female,Less than College ,19,4,4.8169038393756605,Metro,0.0,0.20642544
White,Male,Less than College ,20,2,4.518513939877887,Metro,0.0,0.24371438
White,Female,Less than College ,46,1,4.6020599913279625,Metro,0.0,0.36154324
White,Female,Bachelors or Greater,68,1,4.193402903062418,Metro,1.0,0.54345804
White,Female,Less than College ,75,2,4.814247595731921,Metro,1.0,0.74291486
White,Male,Bachelors or Greater,61,2,5.004106323279658,Metro,1.0,0.7047734
White,Male,Less than College ,45,1,4.778151250383644,Metro,0.0,0.5285502
White,Female,Less than College ,52,3,4.880813592280791,Urban,1.0,0.6986464
White,Female,Less than College ,46,2,4.698970004336019,Metro,1.0,0.43003508
White,Male,Bachelors or Greater,40,5,5.079181246047625,Metro,1.0,0.7319223
White,Female,Less than College ,63,3,4.326335860928752,Urban,1.0,0.6648888
White,Male,Bachelors or Greater,30,2,4.832508912706237,Metro,0.0,0.35497
White,Female,Bachelors or Greater,46,5,4.984527313343793,Metro,1.0,0.7091635
White,Male,Less than College ,28,1,4.698970004336019,Metro,0.0,0.34394255
White,Female,Less than College ,50,2,4.724275869600789,Urban,1.0,0.6080392
White,Female,Less than College ,34,2,4.690196080028514,Metro,0.0,0.3055037
White,Male,Less than College ,64,3,5.0,Metro,1.0,0.76673675
White,Female,Less than College ,62,3,5.045322978786658,Metro,1.0,0.73185676
Black,Male,Less than College ,52,4,4.653212513775344,Urban,1.0,0.53400004
White,Male,Bachelors or Greater,41,1,4.406540180433956,Metro,0.0,0.42051548
White,Male,Less than College ,51,1,4.309630167425898,Metro,1.0,0.43180186
White,Male,Less than College ,43,4,4.672559627763276,Urban,1.0,0.5361965
White,Female,Less than College ,61,2,4.845098040014257,Metro,1.0,0.7170402
White,Male,Less than College ,59,2,4.681241237375588,Metro,1.0,0.69040394
White,Female,Less than College ,44,1,4.544068044350276,Metro,1.0,0.4287652
White,Female,Bachelors or Greater,80,2,4.193124598354461,Metro,0.0,0.30316454
White,Female,Less than College ,71,2,4.662757831681574,Metro,1.0,0.6575137
White,Female,Bachelors or Greater,67,1,4.898176483497677,Metro,1.0,0.7111558
White,Female,Less than College ,72,1,4.278753600952829,Metro,1.0,0.50485545
White,Female,Bachelors or Greater,85,1,4.008600171761918,Metro,0.0,0.12897973
White,Female,Bachelors or Greater,39,1,4.8750612633917,Metro,0.0,0.48336533
White,Female,Less than College ,51,1,4.477121254719663,Metro,0.0,0.4787356
White,Female,Less than College ,69,2,4.418301291319746,Metro,1.0,0.71585417
White,Female,Bachelors or Greater,39,1,4.653212513775344,Metro,0.0,0.3837327
White,Male,Less than College ,59,4,4.934498451243568,Metro,1.0,0.7333825
Black,Female,Less than College ,34,5,5.218272853571447,Metro,1.0,0.6708318
Black,Male,Less than College ,22,1,4.301029995663981,Metro,0.0,0.23129737
White,Female,Bachelors or Greater,26,1,4.845098040014257,Metro,0.0,0.22614998
White,Male,Bachelors or Greater,35,2,5.041392685158225,Metro,0.0,0.53901327
White,Female,Less than College ,80,1,4.340444114840119,Metro,1.0,0.6099971
White,Male,Bachelors or Greater,66,2,5.124504224834283,Metro,1.0,0.7514359
White,Male,Bachelors or Greater,42,1,4.653212513775344,Metro,0.0,0.47614676
White,Male,Less than College ,44,1,4.556302500767287,Metro,0.0,0.3197681
Black,Male,Less than College ,39,4,4.697229342759718,Metro,0.0,0.26772857
White,Female,Bachelors or Greater,35,3,5.389166084364533,Metro,1.0,0.6078106
White,Male,Bachelors or Greater,54,4,4.698970004336019,Metro,1.0,0.6720255
White,Female,Less than College ,45,6,5.021189299069938,Metro,0.0,0.70537126
Black,Male,Less than College ,56,1,4.698970004336019,Metro,0.0,0.27460462
White,Male,Less than College ,59,1,4.158362492095249,Metro,0.0,0.44370458
Black,Female,Less than College ,80,2,4.487138375477186,Metro,0.0,0.4066131
White,Female,Bachelors or Greater,67,2,5.133538908370218,Metro,0.0,0.6404539
White,Male,Less than College ,80,2,4.835056101720117,Metro,1.0,0.7843819
White,Female,Less than College ,34,8,4.769229581736594,Metro,0.0,0.4874181
Black,Female,Less than College ,31,1,5.0,Metro,0.0,0.41842502
White,Male,Less than College ,69,1,5.113943352306837,Metro,1.0,0.74866104
White,Female,Less than College ,35,4,4.913813852383717,Metro,1.0,0.5717565
White,Female,Less than College ,40,4,5.146128035678238,Metro,1.0,0.63134646
White,Male,Bachelors or Greater,36,1,4.544068044350276,Metro,0.0,0.38220394
Black,Female,Less than College ,45,2,4.707570176097937,Metro,0.0,0.29408982
White,Male,Less than College ,65,5,4.903089986991944,Metro,0.0,0.56189305
White,Female,Bachelors or Greater,33,1,4.845098040014257,Metro,0.0,0.4155882
White,Male,Bachelors or Greater,54,1,4.653212513775344,Metro,0.0,0.5703768
White,Male,Bachelors or Greater,60,2,5.041392685158225,Metro,0.0,0.7247137
White,Female,Less than College ,49,5,4.187520720836463,Metro,0.0,0.28815112
White,Female,Less than College ,76,1,4.4361626470407565,Metro,1.0,0.53990316
White,Male,Bachelors or Greater,60,2,5.230448921378274,Metro,1.0,0.7282092
White,Male,Less than College ,78,2,4.779596491257824,Metro,1.0,0.7560596
Black,Female,Less than College ,37,4,4.420945405921972,Metro,0.0,0.2522313
White,Female,Less than College ,41,4,5.103803720955957,Metro,0.0,0.38124642
White,Female,Less than College ,85,1,4.041392685158225,Metro,0.0,0.2692037
White,Male,Bachelors or Greater,51,4,5.532881719407397,Metro,1.0,0.7872135
White,Male,Less than College ,28,2,4.924279286061882,Metro,1.0,0.47248408
White,Male,Less than College ,68,1,4.623249290397901,Metro,0.0,0.67103446
White,Male,Bachelors or Greater,72,3,4.361727836017593,Metro,1.0,0.62391496
White,Female,Bachelors or Greater,64,1,4.845098040014257,Metro,0.0,0.55820537
White,Male,Bachelors or Greater,48,3,4.954242509439325,Metro,1.0,0.6965142
White,Female,Bachelors or Greater,50,4,4.69810054562339,Metro,0.0,0.6196429
White,Male,Bachelors or Greater,53,4,5.645422269349092,Metro,1.0,0.7871637
White,Female,Bachelors or Greater,51,2,4.698970004336019,Metro,0.0,0.60889435
White,Female,Less than College ,44,2,4.2552725051033065,Metro,0.0,0.4516609
White,Male,Bachelors or Greater,52,2,5.037426497940624,Metro,0.0,0.72269535
White,Male,Less than College ,30,1,5.176091259055681,Metro,0.0,0.35181594
White,Female,Less than College ,78,1,4.113943352306837,Metro,1.0,0.39954847
Black,Female,Less than College ,40,5,4.079181246047625,Metro,0.0,0.29814234
White,Male,Less than College ,18,1,4.301029995663981,Metro,0.0,0.24554577
Black,Male,Less than College ,39,1,5.2552725051033065,Metro,0.0,0.40874514
White,Male,Bachelors or Greater,50,3,5.348304863048161,Metro,1.0,0.7801434
White,Male,Bachelors or Greater,79,2,5.177536499929862,Metro,1.0,0.8101561
Black,Female,Less than College ,37,4,4.41161970596323,Metro,0.0,0.23377304
White,Female,Bachelors or Greater,40,2,4.6020599913279625,Metro,1.0,0.47931588
White,Male,Less than College ,21,2,4.653212513775344,Metro,0.0,0.29124907
White,Female,Bachelors or Greater,49,4,5.0,Metro,1.0,0.5862178
White,Male,Less than College ,55,1,4.6020599913279625,Metro,0.0,0.48952618
White,Female,Less than College ,66,1,4.880813592280791,Metro,0.0,0.67837465
Black,Female,Less than College ,40,3,4.562292864456475,Metro,0.0,0.3407293
White,Male,Less than College ,45,2,4.903089986991944,Metro,1.0,0.4894043
White,Female,Bachelors or Greater,29,1,4.3979400086720375,Metro,0.0,0.33827463
White,Female,Less than College ,80,2,4.079181246047625,Metro,0.0,0.4585627
White,Female,Bachelors or Greater,67,2,4.7861833455676335,Metro,1.0,0.7167152
Black,Male,Bachelors or Greater,53,3,5.361727836017593,Metro,1.0,0.67595434
White,Male,Less than College ,25,3,5.511883360978874,Metro,0.0,0.35088214
White,Female,Less than College ,46,2,5.225309281725863,Metro,0.0,0.718742
White,Male,Less than College ,80,5,4.668665415454492,Metro,1.0,0.74703205
White,Male,Less than College ,59,1,5.096910013008056,Metro,1.0,0.6926721
White,Female,Less than College ,43,6,5.394101302040045,Metro,1.0,0.7875306
White,Male,Bachelors or Greater,56,5,5.65667304588485,Metro,1.0,0.780632
White,Female,Bachelors or Greater,68,1,4.2552725051033065,Metro,0.0,0.515624
Black,Female,Bachelors or Greater,38,4,4.639486489268586,Metro,0.0,0.42046902
White,Male,Less than College ,72,2,4.698970004336019,Metro,1.0,0.7386246
White,Male,Less than College ,80,2,4.656098202012831,Metro,1.0,0.76871026
White,Male,Less than College ,40,1,4.845098040014257,Metro,0.0,0.5746003
White,Male,Bachelors or Greater,50,4,5.693726948923647,Metro,1.0,0.807399
Black,Male,Less than College ,50,5,5.311753861055754,Metro,0.0,0.6276874
Black,Female,Less than College ,45,2,4.088490470182396,Metro,0.0,0.36499757
White,Female,Bachelors or Greater,38,3,5.001300933020418,Metro,1.0,0.6561806
White,Male,Bachelors or Greater,43,4,5.092369699629121,Metro,1.0,0.7734523
White,Female,Bachelors or Greater,66,3,4.737987326333431,Metro,1.0,0.7053987
White,Male,Bachelors or Greater,70,3,5.071145290451083,Metro,1.0,0.7779628
White,Male,Bachelors or Greater,48,7,5.127104798364807,Metro,1.0,0.76662093
White,Female,Bachelors or Greater,33,2,5.283301228703549,Metro,0.0,0.69465274
Black,Male,Less than College ,44,5,5.130333768495007,Metro,0.0,0.6647148
White,Male,Less than College ,26,3,5.0,Metro,1.0,0.36790416
White,Male,Less than College ,38,6,5.109240968588203,Metro,1.0,0.70681244
White,Female,Less than College ,70,1,4.401400540781544,Metro,0.0,0.5036062
White,Female,Less than College ,74,2,5.058426024457005,Metro,1.0,0.76103914
White,Female,Bachelors or Greater,22,1,4.698970004336019,Metro,1.0,0.32468435
White,Female,Bachelors or Greater,49,6,5.02530586526477,Metro,0.0,0.7196956
White,Male,Bachelors or Greater,40,2,4.913813852383717,Metro,1.0,0.5695629
White,Female,Less than College ,61,5,5.02530586526477,Metro,1.0,0.7268992
White,Male,Less than College ,23,2,4.301029995663981,Metro,0.0,0.30744895
Black,Female,Less than College ,42,4,5.1702617153949575,Metro,0.0,0.5247814
White,Female,Less than College ,68,1,4.423245873936808,Urban,0.0,0.6974938
Black,Female,Less than College ,73,1,4.096910013008056,Metro,0.0,0.48164287
Black,Female,Less than College ,44,3,4.565847818673518,Metro,0.0,0.31132513
White,Male,Less than College ,26,2,4.929418925714293,Metro,1.0,0.5439885
White,Male,Bachelors or Greater,76,2,4.899273187317604,Metro,1.0,0.75309706
White,Female,Less than College ,42,2,4.385606273598312,Urban,1.0,0.41856673
White,Female,Less than College ,80,2,4.305351369446623,Metro,0.0,0.62978095
Black,Female,Less than College ,29,5,4.5910646070265,Metro,1.0,0.26633042
Black,Female,Less than College ,52,4,4.643452676486188,Urban,1.0,0.4704255
White,Male,Bachelors or Greater,73,2,4.644438589467838,Metro,1.0,0.7391861
Black,Female,Bachelors or Greater,67,1,4.079181246047625,Metro,0.0,0.41609493
White,Male,Less than College ,74,2,4.9304395947667,Metro,1.0,0.7364366
White,Female,Bachelors or Greater,51,2,5.017033339298781,Metro,1.0,0.72694993
Black,Female,Less than College ,28,2,4.477121254719663,Metro,0.0,0.2720799
White,Male,Bachelors or Greater,73,1,4.740362689494244,Metro,0.0,0.6847782
White,Female,Less than College ,24,2,4.778151250383644,Metro,0.0,0.3334135
White,Female,Less than College ,45,4,4.863620220270316,Metro,1.0,0.64338094
White,Female,Less than College ,69,1,4.655138434811383,Metro,1.0,0.6889122
White,Female,Bachelors or Greater,42,3,4.760422483423212,Urban,1.0,0.5449209
White,Female,Less than College ,58,2,4.903089986991944,Metro,1.0,0.7329666
White,Female,Less than College ,85,1,4.034227260770551,Metro,1.0,0.43357363
White,Male,Less than College ,70,3,4.795184589682424,Metro,1.0,0.74555373
White,Male,Less than College ,85,1,4.531478917042255,Urban,1.0,0.7099278
White,Female,Bachelors or Greater,25,1,4.3979400086720375,Metro,0.0,0.24664883
White,Female,Less than College ,43,1,4.414973347970818,Metro,0.0,0.39192706
White,Female,Bachelors or Greater,72,2,4.556302500767287,Urban,1.0,0.7984812
White,Male,Less than College ,38,5,4.2552725051033065,Metro,0.0,0.5440245
White,Male,Less than College ,34,1,4.698970004336019,Metro,0.0,0.45565096
White,Male,Less than College ,60,2,4.657055852857104,Metro,1.0,0.7231824
White,Male,Less than College ,46,4,5.230474467361159,Metro,1.0,0.7374727
White,Male,Less than College ,38,5,4.991226075692495,Metro,0.0,0.62982196
White,Male,Less than College ,41,3,4.909556029241175,Urban,1.0,0.7289103
White,Male,Bachelors or Greater,50,4,5.161368002234975,Metro,1.0,0.79943633
White,Female,Less than College ,62,1,4.2455126678141495,Metro,0.0,0.4887323
White,Female,Less than College ,77,3,4.12057393120585,Metro,1.0,0.57637995
White,Male,Bachelors or Greater,85,2,5.133538908370218,Metro,1.0,0.69957113
White,Female,Bachelors or Greater,59,2,4.929418925714293,Metro,1.0,0.7480403
White,Male,Less than College ,66,2,4.716921073166761,Urban,1.0,0.74783957
Black,Female,Less than College ,50,1,4.368472838440362,Metro,0.0,0.2542997
White,Female,Bachelors or Greater,33,2,5.09377178149873,Metro,1.0,0.6784273
Black,Male,Less than College ,72,1,4.477121254719663,Metro,0.0,0.4394725
White,Male,Bachelors or Greater,46,1,5.146128035678238,Metro,1.0,0.6219865
White,Female,Less than College ,85,1,4.269512944217916,Urban,1.0,0.6618336
White,Female,Less than College ,68,1,5.063708559391418,Metro,1.0,0.7211414
White,Female,Less than College ,80,1,4.367355921026019,Urban,1.0,0.66548735
White,Female,Less than College ,29,3,4.832508912706237,Metro,0.0,0.5733977
White,Male,Less than College ,56,4,5.3560258571931225,Metro,1.0,0.8145187
Black,Female,Less than College ,50,2,4.478566495593843,Metro,0.0,0.46932057
White,Female,Less than College ,33,4,4.672097857935717,Urban,1.0,0.5942989
White,Male,Less than College ,53,5,4.887898488096872,Urban,1.0,0.7445985
White,Male,Less than College ,50,1,4.505149978319906,Metro,1.0,0.454106
White,Male,Bachelors or Greater,49,2,5.079181246047625,Metro,1.0,0.7232817
White,Male,Bachelors or Greater,57,3,5.043008409879952,Metro,1.0,0.7526281
White,Male,Bachelors or Greater,63,2,5.241795431295198,Metro,1.0,0.7818961
White,Male,Less than College ,65,2,4.748188027006201,Metro,1.0,0.72619164
White,Male,Less than College ,34,4,4.926856708949693,Urban,1.0,0.67745507
White,Female,Less than College ,79,3,5.071882007306125,Metro,1.0,0.77498937
Black,Female,Less than College ,43,2,4.2405492482826,Metro,0.0,0.2085025
